Date,Date_Key,Year,Quarter,Month_Number,Month_Name,Year_Month,Week_Number,Day,Day_Name,Is_Weekend
2015-11-29,20170321,2015,Q4,11,November,15-Nov,48,29,Sunday,TRUE
2015-11-30,20231014,2015,Q4,11,November,15-Nov,49,30,Monday,FALSE
2015-12-01,20190823,2015,Q4,12,December,15-Dec,49,1,Tuesday,FALSE
2015-12-02,20190514,2015,Q4,12,December,15-Dec,49,2,Wednesday,FALSE
2015-12-03,20240906,2015,Q4,12,December,15-Dec,49,3,Thursday,FALSE
2015-12-04,20210730,2015,Q4,12,December,15-Dec,49,4,Friday,FALSE
2015-12-05,20241101,2015,Q4,12,December,15-Dec,49,5,Saturday,TRUE
2015-12-06,20241017,2015,Q4,12,December,15-Dec,49,6,Sunday,TRUE
2015-12-07,20180630,2015,Q4,12,December,15-Dec,50,7,Monday,FALSE
2015-12-08,20180121,2015,Q4,12,December,15-Dec,50,8,Tuesday,FALSE
2015-12-09,20210322,2015,Q4,12,December,15-Dec,50,9,Wednesday,FALSE
2015-12-10,20190419,2015,Q4,12,December,15-Dec,50,10,Thursday,FALSE
2015-12-11,20190429,2015,Q4,12,December,15-Dec,50,11,Friday,FALSE
2015-12-12,20200929,2015,Q4,12,December,15-Dec,50,12,Saturday,TRUE
2015-12-13,20211217,2015,Q4,12,December,15-Dec,50,13,Sunday,TRUE
2015-12-14,20190524,2015,Q4,12,December,15-Dec,51,14,Monday,FALSE
2015-12-15,20210427,2015,Q4,12,December,15-Dec,51,15,Tuesday,FALSE
2015-12-16,20240415,2015,Q4,12,December,15-Dec,51,16,Wednesday,FALSE
2015-12-17,20170224,2015,Q4,12,December,15-Dec,51,17,Thursday,FALSE
2015-12-18,20240303,2015,Q4,12,December,15-Dec,51,18,Friday,FALSE
2015-12-19,20220326,2015,Q4,12,December,15-Dec,51,19,Saturday,TRUE
2015-12-20,20180428,2015,Q4,12,December,15-Dec,51,20,Sunday,TRUE
2015-12-21,20150218,2015,Q4,12,December,15-Dec,52,21,Monday,FALSE
2015-12-22,20180327,2015,Q4,12,December,15-Dec,52,22,Tuesday,FALSE
2015-12-23,20150915,2015,Q4,12,December,15-Dec,52,23,Wednesday,FALSE
2015-12-24,20171127,2015,Q4,12,December,15-Dec,52,24,Thursday,FALSE
2015-12-25,20150127,2015,Q4,12,December,15-Dec,52,25,Friday,FALSE
2015-12-26,20191101,2015,Q4,12,December,15-Dec,52,26,Saturday,TRUE
2015-12-27,20241021,2015,Q4,12,December,15-Dec,52,27,Sunday,TRUE
2015-12-28,20190215,2015,Q4,12,December,15-Dec,53,28,Monday,FALSE
2015-12-29,20200318,2015,Q4,12,December,15-Dec,53,29,Tuesday,FALSE
2015-12-30,20181007,2015,Q4,12,December,15-Dec,53,30,Wednesday,FALSE
2015-12-31,20180617,2015,Q4,12,December,15-Dec,53,31,Thursday,FALSE
2016-01-01,20150609,2016,Q1,1,January,16-Jan,53,1,Friday,FALSE
2016-01-02,20171215,2016,Q1,1,January,16-Jan,53,2,Saturday,TRUE
2016-01-03,20200116,2016,Q1,1,January,16-Jan,53,3,Sunday,TRUE
2016-01-04,20220609,2016,Q1,1,January,16-Jan,1,4,Monday,FALSE
2016-01-05,20221004,2016,Q1,1,January,16-Jan,1,5,Tuesday,FALSE
2016-01-06,20220818,2016,Q1,1,January,16-Jan,1,6,Wednesday,FALSE
2016-01-07,20150616,2016,Q1,1,January,16-Jan,1,7,Thursday,FALSE
2016-01-08,20170523,2016,Q1,1,January,16-Jan,1,8,Friday,FALSE
2016-01-09,20220825,2016,Q1,1,January,16-Jan,1,9,Saturday,TRUE
2016-01-10,20190712,2016,Q1,1,January,16-Jan,1,10,Sunday,TRUE
2016-01-11,20240114,2016,Q1,1,January,16-Jan,2,11,Monday,FALSE
2016-01-12,20211201,2016,Q1,1,January,16-Jan,2,12,Tuesday,FALSE
2016-01-13,20220827,2016,Q1,1,January,16-Jan,2,13,Wednesday,FALSE
2016-01-14,20180526,2016,Q1,1,January,16-Jan,2,14,Thursday,FALSE
2016-01-15,20200303,2016,Q1,1,January,16-Jan,2,15,Friday,FALSE
2016-01-16,20200425,2016,Q1,1,January,16-Jan,2,16,Saturday,TRUE
2016-01-17,20230317,2016,Q1,1,January,16-Jan,2,17,Sunday,TRUE
2016-01-18,20221110,2016,Q1,1,January,16-Jan,3,18,Monday,FALSE
2016-01-19,20180306,2016,Q1,1,January,16-Jan,3,19,Tuesday,FALSE
2016-01-20,20240229,2016,Q1,1,January,16-Jan,3,20,Wednesday,FALSE
2016-01-21,20210920,2016,Q1,1,January,16-Jan,3,21,Thursday,FALSE
2016-01-22,20241210,2016,Q1,1,January,16-Jan,3,22,Friday,FALSE
2016-01-23,20210902,2016,Q1,1,January,16-Jan,3,23,Saturday,TRUE
2016-01-24,20240419,2016,Q1,1,January,16-Jan,3,24,Sunday,TRUE
2016-01-25,20190217,2016,Q1,1,January,16-Jan,4,25,Monday,FALSE
2016-01-26,20241002,2016,Q1,1,January,16-Jan,4,26,Tuesday,FALSE
2016-01-27,20220503,2016,Q1,1,January,16-Jan,4,27,Wednesday,FALSE
2016-01-28,20220501,2016,Q1,1,January,16-Jan,4,28,Thursday,FALSE
2016-01-29,20220518,2016,Q1,1,January,16-Jan,4,29,Friday,FALSE
2016-01-30,20181107,2016,Q1,1,January,16-Jan,4,30,Saturday,TRUE
2016-01-31,20220404,2016,Q1,1,January,16-Jan,4,31,Sunday,TRUE
2016-02-01,20160821,2016,Q1,2,February,16-Feb,5,1,Monday,FALSE
2016-02-02,20230914,2016,Q1,2,February,16-Feb,5,2,Tuesday,FALSE
2016-02-03,20211025,2016,Q1,2,February,16-Feb,5,3,Wednesday,FALSE
2016-02-04,20240927,2016,Q1,2,February,16-Feb,5,4,Thursday,FALSE
2016-02-05,20151216,2016,Q1,2,February,16-Feb,5,5,Friday,FALSE
2016-02-06,20170611,2016,Q1,2,February,16-Feb,5,6,Saturday,TRUE
2016-02-07,20170204,2016,Q1,2,February,16-Feb,5,7,Sunday,TRUE
2016-02-08,20151216,2016,Q1,2,February,16-Feb,6,8,Monday,FALSE
2016-02-09,20160731,2016,Q1,2,February,16-Feb,6,9,Tuesday,FALSE
2016-02-10,20201224,2016,Q1,2,February,16-Feb,6,10,Wednesday,FALSE
2016-02-11,20221229,2016,Q1,2,February,16-Feb,6,11,Thursday,FALSE
2016-02-12,20220707,2016,Q1,2,February,16-Feb,6,12,Friday,FALSE
2016-02-13,20200702,2016,Q1,2,February,16-Feb,6,13,Saturday,TRUE
2016-02-14,20200519,2016,Q1,2,February,16-Feb,6,14,Sunday,TRUE
2016-02-15,20220603,2016,Q1,2,February,16-Feb,7,15,Monday,FALSE
2016-02-16,20210608,2016,Q1,2,February,16-Feb,7,16,Tuesday,FALSE
2016-02-17,20240422,2016,Q1,2,February,16-Feb,7,17,Wednesday,FALSE
2016-02-18,20200528,2016,Q1,2,February,16-Feb,7,18,Thursday,FALSE
2016-02-19,20240714,2016,Q1,2,February,16-Feb,7,19,Friday,FALSE
2016-02-20,20210927,2016,Q1,2,February,16-Feb,7,20,Saturday,TRUE
2016-02-21,20160905,2016,Q1,2,February,16-Feb,7,21,Sunday,TRUE
2016-02-22,20240524,2016,Q1,2,February,16-Feb,8,22,Monday,FALSE
2016-02-23,20180616,2016,Q1,2,February,16-Feb,8,23,Tuesday,FALSE
2016-02-24,20200915,2016,Q1,2,February,16-Feb,8,24,Wednesday,FALSE
2016-02-25,20190126,2016,Q1,2,February,16-Feb,8,25,Thursday,FALSE
2016-02-26,20171104,2016,Q1,2,February,16-Feb,8,26,Friday,FALSE
2016-02-27,20211020,2016,Q1,2,February,16-Feb,8,27,Saturday,TRUE
2016-02-28,20150304,2016,Q1,2,February,16-Feb,8,28,Sunday,TRUE
2016-02-29,20160508,2016,Q1,2,February,16-Feb,9,29,Monday,FALSE
2016-03-01,20201023,2016,Q1,3,March,16-Mar,9,1,Tuesday,FALSE
2016-03-02,20210801,2016,Q1,3,March,16-Mar,9,2,Wednesday,FALSE
2016-03-03,20190709,2016,Q1,3,March,16-Mar,9,3,Thursday,FALSE
2016-03-04,20151014,2016,Q1,3,March,16-Mar,9,4,Friday,FALSE
2016-03-05,20230331,2016,Q1,3,March,16-Mar,9,5,Saturday,TRUE
2016-03-06,20180418,2016,Q1,3,March,16-Mar,9,6,Sunday,TRUE
2016-03-07,20170125,2016,Q1,3,March,16-Mar,10,7,Monday,FALSE
2016-03-08,20240409,2016,Q1,3,March,16-Mar,10,8,Tuesday,FALSE
2016-03-09,20230704,2016,Q1,3,March,16-Mar,10,9,Wednesday,FALSE
2016-03-10,20160826,2016,Q1,3,March,16-Mar,10,10,Thursday,FALSE
2016-03-11,20221120,2016,Q1,3,March,16-Mar,10,11,Friday,FALSE
2016-03-12,20211003,2016,Q1,3,March,16-Mar,10,12,Saturday,TRUE
2016-03-13,20200922,2016,Q1,3,March,16-Mar,10,13,Sunday,TRUE
2016-03-14,20171016,2016,Q1,3,March,16-Mar,11,14,Monday,FALSE
2016-03-15,20180125,2016,Q1,3,March,16-Mar,11,15,Tuesday,FALSE
2016-03-16,20150718,2016,Q1,3,March,16-Mar,11,16,Wednesday,FALSE
2016-03-17,20210912,2016,Q1,3,March,16-Mar,11,17,Thursday,FALSE
2016-03-18,20210615,2016,Q1,3,March,16-Mar,11,18,Friday,FALSE
2016-03-19,20200513,2016,Q1,3,March,16-Mar,11,19,Saturday,TRUE
2016-03-20,20230123,2016,Q1,3,March,16-Mar,11,20,Sunday,TRUE
2016-03-21,20210107,2016,Q1,3,March,16-Mar,12,21,Monday,FALSE
2016-03-22,20241017,2016,Q1,3,March,16-Mar,12,22,Tuesday,FALSE
2016-03-23,20200325,2016,Q1,3,March,16-Mar,12,23,Wednesday,FALSE
2016-03-24,20170203,2016,Q1,3,March,16-Mar,12,24,Thursday,FALSE
2016-03-25,20171018,2016,Q1,3,March,16-Mar,12,25,Friday,FALSE
2016-03-26,20220426,2016,Q1,3,March,16-Mar,12,26,Saturday,TRUE
2016-03-27,20240305,2016,Q1,3,March,16-Mar,12,27,Sunday,TRUE
2016-03-28,20220920,2016,Q1,3,March,16-Mar,13,28,Monday,FALSE
2016-03-29,20151228,2016,Q1,3,March,16-Mar,13,29,Tuesday,FALSE
2016-03-30,20181221,2016,Q1,3,March,16-Mar,13,30,Wednesday,FALSE
2016-03-31,20180904,2016,Q1,3,March,16-Mar,13,31,Thursday,FALSE
2016-04-01,20240724,2016,Q2,4,April,16-Apr,13,1,Friday,FALSE
2016-04-02,20221021,2016,Q2,4,April,16-Apr,13,2,Saturday,TRUE
2016-04-03,20230209,2016,Q2,4,April,16-Apr,13,3,Sunday,TRUE
2016-04-04,20240815,2016,Q2,4,April,16-Apr,14,4,Monday,FALSE
2016-04-05,20160902,2016,Q2,4,April,16-Apr,14,5,Tuesday,FALSE
2016-04-06,20221214,2016,Q2,4,April,16-Apr,14,6,Wednesday,FALSE
2016-04-07,20181011,2016,Q2,4,April,16-Apr,14,7,Thursday,FALSE
2016-04-08,20240928,2016,Q2,4,April,16-Apr,14,8,Friday,FALSE
2016-04-09,20210601,2016,Q2,4,April,16-Apr,14,9,Saturday,TRUE
2016-04-10,20180819,2016,Q2,4,April,16-Apr,14,10,Sunday,TRUE
2016-04-11,20171028,2016,Q2,4,April,16-Apr,15,11,Monday,FALSE
2016-04-12,20191116,2016,Q2,4,April,16-Apr,15,12,Tuesday,FALSE
2016-04-13,20221218,2016,Q2,4,April,16-Apr,15,13,Wednesday,FALSE
2016-04-14,20150315,2016,Q2,4,April,16-Apr,15,14,Thursday,FALSE
2016-04-15,20200401,2016,Q2,4,April,16-Apr,15,15,Friday,FALSE
2016-04-16,20231002,2016,Q2,4,April,16-Apr,15,16,Saturday,TRUE
2016-04-17,20200407,2016,Q2,4,April,16-Apr,15,17,Sunday,TRUE
2016-04-18,20230421,2016,Q2,4,April,16-Apr,16,18,Monday,FALSE
2016-04-19,20180221,2016,Q2,4,April,16-Apr,16,19,Tuesday,FALSE
2016-04-20,20220111,2016,Q2,4,April,16-Apr,16,20,Wednesday,FALSE
2016-04-21,20200719,2016,Q2,4,April,16-Apr,16,21,Thursday,FALSE
2016-04-22,20201118,2016,Q2,4,April,16-Apr,16,22,Friday,FALSE
2016-04-23,20240704,2016,Q2,4,April,16-Apr,16,23,Saturday,TRUE
2016-04-24,20220227,2016,Q2,4,April,16-Apr,16,24,Sunday,TRUE
2016-04-25,20150123,2016,Q2,4,April,16-Apr,17,25,Monday,FALSE
2016-04-26,20221123,2016,Q2,4,April,16-Apr,17,26,Tuesday,FALSE
2016-04-27,20240829,2016,Q2,4,April,16-Apr,17,27,Wednesday,FALSE
2016-04-28,20220131,2016,Q2,4,April,16-Apr,17,28,Thursday,FALSE
2016-04-29,20220222,2016,Q2,4,April,16-Apr,17,29,Friday,FALSE
2016-04-30,20201201,2016,Q2,4,April,16-Apr,17,30,Saturday,TRUE
2016-05-01,20240804,2016,Q2,5,May,16-May,17,1,Sunday,TRUE
2016-05-02,20190622,2016,Q2,5,May,16-May,18,2,Monday,FALSE
2016-05-03,20220305,2016,Q2,5,May,16-May,18,3,Tuesday,FALSE
2016-05-04,20150422,2016,Q2,5,May,16-May,18,4,Wednesday,FALSE
2016-05-05,20240529,2016,Q2,5,May,16-May,18,5,Thursday,FALSE
2016-05-06,20230412,2016,Q2,5,May,16-May,18,6,Friday,FALSE
2016-05-07,20240419,2016,Q2,5,May,16-May,18,7,Saturday,TRUE
2016-05-08,20191115,2016,Q2,5,May,16-May,18,8,Sunday,TRUE
2016-05-09,20171017,2016,Q2,5,May,16-May,19,9,Monday,FALSE
2016-05-10,20220719,2016,Q2,5,May,16-May,19,10,Tuesday,FALSE
2016-05-11,20170715,2016,Q2,5,May,16-May,19,11,Wednesday,FALSE
2016-05-12,20180518,2016,Q2,5,May,16-May,19,12,Thursday,FALSE
2016-05-13,20161224,2016,Q2,5,May,16-May,19,13,Friday,FALSE
2016-05-14,20231120,2016,Q2,5,May,16-May,19,14,Saturday,TRUE
2016-05-15,20150204,2016,Q2,5,May,16-May,19,15,Sunday,TRUE
2016-05-16,20160518,2016,Q2,5,May,16-May,20,16,Monday,FALSE
2016-05-17,20220302,2016,Q2,5,May,16-May,20,17,Tuesday,FALSE
2016-05-18,20160108,2016,Q2,5,May,16-May,20,18,Wednesday,FALSE
2016-05-19,20230815,2016,Q2,5,May,16-May,20,19,Thursday,FALSE
2016-05-20,20160921,2016,Q2,5,May,16-May,20,20,Friday,FALSE
2016-05-21,20150114,2016,Q2,5,May,16-May,20,21,Saturday,TRUE
2016-05-22,20190603,2016,Q2,5,May,16-May,20,22,Sunday,TRUE
2016-05-23,20191025,2016,Q2,5,May,16-May,21,23,Monday,FALSE
2016-05-24,20240126,2016,Q2,5,May,16-May,21,24,Tuesday,FALSE
2016-05-25,20200330,2016,Q2,5,May,16-May,21,25,Wednesday,FALSE
2016-05-26,20190127,2016,Q2,5,May,16-May,21,26,Thursday,FALSE
2016-05-27,20221219,2016,Q2,5,May,16-May,21,27,Friday,FALSE
2016-05-28,20170112,2016,Q2,5,May,16-May,21,28,Saturday,TRUE
2016-05-29,20180629,2016,Q2,5,May,16-May,21,29,Sunday,TRUE
2016-05-30,20221022,2016,Q2,5,May,16-May,22,30,Monday,FALSE
2016-05-31,20230409,2016,Q2,5,May,16-May,22,31,Tuesday,FALSE
2016-06-01,20201201,2016,Q2,6,June,16-Jun,22,1,Wednesday,FALSE
2016-06-02,20150124,2016,Q2,6,June,16-Jun,22,2,Thursday,FALSE
2016-06-03,20190906,2016,Q2,6,June,16-Jun,22,3,Friday,FALSE
2016-06-04,20200727,2016,Q2,6,June,16-Jun,22,4,Saturday,TRUE
2016-06-05,20201203,2016,Q2,6,June,16-Jun,22,5,Sunday,TRUE
2016-06-06,20230627,2016,Q2,6,June,16-Jun,23,6,Monday,FALSE
2016-06-07,20241202,2016,Q2,6,June,16-Jun,23,7,Tuesday,FALSE
2016-06-08,20211019,2016,Q2,6,June,16-Jun,23,8,Wednesday,FALSE
2016-06-09,20201017,2016,Q2,6,June,16-Jun,23,9,Thursday,FALSE
2016-06-10,20190928,2016,Q2,6,June,16-Jun,23,10,Friday,FALSE
2016-06-11,20181113,2016,Q2,6,June,16-Jun,23,11,Saturday,TRUE
2016-06-12,20170919,2016,Q2,6,June,16-Jun,23,12,Sunday,TRUE
2016-06-13,20171025,2016,Q2,6,June,16-Jun,24,13,Monday,FALSE
2016-06-14,20210409,2016,Q2,6,June,16-Jun,24,14,Tuesday,FALSE
2016-06-15,20210113,2016,Q2,6,June,16-Jun,24,15,Wednesday,FALSE
2016-06-16,20150714,2016,Q2,6,June,16-Jun,24,16,Thursday,FALSE
2016-06-17,20230730,2016,Q2,6,June,16-Jun,24,17,Friday,FALSE
2016-06-18,20220531,2016,Q2,6,June,16-Jun,24,18,Saturday,TRUE
2016-06-19,20150318,2016,Q2,6,June,16-Jun,24,19,Sunday,TRUE
2016-06-20,20180525,2016,Q2,6,June,16-Jun,25,20,Monday,FALSE
2016-06-21,20220207,2016,Q2,6,June,16-Jun,25,21,Tuesday,FALSE
2016-06-22,20170817,2016,Q2,6,June,16-Jun,25,22,Wednesday,FALSE
2016-06-23,20170426,2016,Q2,6,June,16-Jun,25,23,Thursday,FALSE
2016-06-24,20180418,2016,Q2,6,June,16-Jun,25,24,Friday,FALSE
2016-06-25,20160821,2016,Q2,6,June,16-Jun,25,25,Saturday,TRUE
2016-06-26,20180807,2016,Q2,6,June,16-Jun,25,26,Sunday,TRUE
2016-06-27,20171011,2016,Q2,6,June,16-Jun,26,27,Monday,FALSE
2016-06-28,20200429,2016,Q2,6,June,16-Jun,26,28,Tuesday,FALSE
2016-06-29,20240131,2016,Q2,6,June,16-Jun,26,29,Wednesday,FALSE
2016-06-30,20210209,2016,Q2,6,June,16-Jun,26,30,Thursday,FALSE
2016-07-01,20170827,2016,Q3,7,July,16-Jul,26,1,Friday,FALSE
2016-07-02,20240313,2016,Q3,7,July,16-Jul,26,2,Saturday,TRUE
2016-07-03,20170913,2016,Q3,7,July,16-Jul,26,3,Sunday,TRUE
2016-07-04,20240723,2016,Q3,7,July,16-Jul,27,4,Monday,FALSE
2016-07-05,20200117,2016,Q3,7,July,16-Jul,27,5,Tuesday,FALSE
2016-07-06,20190816,2016,Q3,7,July,16-Jul,27,6,Wednesday,FALSE
2016-07-07,20170921,2016,Q3,7,July,16-Jul,27,7,Thursday,FALSE
2016-07-08,20240628,2016,Q3,7,July,16-Jul,27,8,Friday,FALSE
2016-07-09,20160908,2016,Q3,7,July,16-Jul,27,9,Saturday,TRUE
2016-07-10,20170603,2016,Q3,7,July,16-Jul,27,10,Sunday,TRUE
2016-07-11,20181018,2016,Q3,7,July,16-Jul,28,11,Monday,FALSE
2016-07-12,20150627,2016,Q3,7,July,16-Jul,28,12,Tuesday,FALSE
2016-07-13,20190313,2016,Q3,7,July,16-Jul,28,13,Wednesday,FALSE
2016-07-14,20200319,2016,Q3,7,July,16-Jul,28,14,Thursday,FALSE
2016-07-15,20190512,2016,Q3,7,July,16-Jul,28,15,Friday,FALSE
2016-07-16,20170628,2016,Q3,7,July,16-Jul,28,16,Saturday,TRUE
2016-07-17,20210605,2016,Q3,7,July,16-Jul,28,17,Sunday,TRUE
2016-07-18,20181009,2016,Q3,7,July,16-Jul,29,18,Monday,FALSE
2016-07-19,20200421,2016,Q3,7,July,16-Jul,29,19,Tuesday,FALSE
2016-07-20,20191010,2016,Q3,7,July,16-Jul,29,20,Wednesday,FALSE
2016-07-21,20160312,2016,Q3,7,July,16-Jul,29,21,Thursday,FALSE
2016-07-22,20180623,2016,Q3,7,July,16-Jul,29,22,Friday,FALSE
2016-07-23,20240626,2016,Q3,7,July,16-Jul,29,23,Saturday,TRUE
2016-07-24,20220704,2016,Q3,7,July,16-Jul,29,24,Sunday,TRUE
2016-07-25,20161031,2016,Q3,7,July,16-Jul,30,25,Monday,FALSE
2016-07-26,20241008,2016,Q3,7,July,16-Jul,30,26,Tuesday,FALSE
2016-07-27,20150906,2016,Q3,7,July,16-Jul,30,27,Wednesday,FALSE
2016-07-28,20171011,2016,Q3,7,July,16-Jul,30,28,Thursday,FALSE
2016-07-29,20210530,2016,Q3,7,July,16-Jul,30,29,Friday,FALSE
2016-07-30,20190411,2016,Q3,7,July,16-Jul,30,30,Saturday,TRUE
2016-07-31,20201023,2016,Q3,7,July,16-Jul,30,31,Sunday,TRUE
2016-08-01,20220303,2016,Q3,8,August,16-Aug,31,1,Monday,FALSE
2016-08-02,20210223,2016,Q3,8,August,16-Aug,31,2,Tuesday,FALSE
2016-08-03,20220610,2016,Q3,8,August,16-Aug,31,3,Wednesday,FALSE
2016-08-04,20150612,2016,Q3,8,August,16-Aug,31,4,Thursday,FALSE
2016-08-05,20160114,2016,Q3,8,August,16-Aug,31,5,Friday,FALSE
2016-08-06,20180826,2016,Q3,8,August,16-Aug,31,6,Saturday,TRUE
2016-08-07,20210508,2016,Q3,8,August,16-Aug,31,7,Sunday,TRUE
2016-08-08,20190421,2016,Q3,8,August,16-Aug,32,8,Monday,FALSE
2016-08-09,20220619,2016,Q3,8,August,16-Aug,32,9,Tuesday,FALSE
2016-08-10,20210902,2016,Q3,8,August,16-Aug,32,10,Wednesday,FALSE
2016-08-11,20150127,2016,Q3,8,August,16-Aug,32,11,Thursday,FALSE
2016-08-12,20160208,2016,Q3,8,August,16-Aug,32,12,Friday,FALSE
2016-08-13,20200323,2016,Q3,8,August,16-Aug,32,13,Saturday,TRUE
2016-08-14,20160901,2016,Q3,8,August,16-Aug,32,14,Sunday,TRUE
2016-08-15,20161103,2016,Q3,8,August,16-Aug,33,15,Monday,FALSE
2016-08-16,20231102,2016,Q3,8,August,16-Aug,33,16,Tuesday,FALSE
2016-08-17,20201204,2016,Q3,8,August,16-Aug,33,17,Wednesday,FALSE
2016-08-18,20190628,2016,Q3,8,August,16-Aug,33,18,Thursday,FALSE
2016-08-19,20220111,2016,Q3,8,August,16-Aug,33,19,Friday,FALSE
2016-08-20,20210206,2016,Q3,8,August,16-Aug,33,20,Saturday,TRUE
2016-08-21,20190314,2016,Q3,8,August,16-Aug,33,21,Sunday,TRUE
2016-08-22,20190506,2016,Q3,8,August,16-Aug,34,22,Monday,FALSE
2016-08-23,20190330,2016,Q3,8,August,16-Aug,34,23,Tuesday,FALSE
2016-08-24,20190614,2016,Q3,8,August,16-Aug,34,24,Wednesday,FALSE
2016-08-25,20161001,2016,Q3,8,August,16-Aug,34,25,Thursday,FALSE
2016-08-26,20240325,2016,Q3,8,August,16-Aug,34,26,Friday,FALSE
2016-08-27,20180616,2016,Q3,8,August,16-Aug,34,27,Saturday,TRUE
2016-08-28,20220701,2016,Q3,8,August,16-Aug,34,28,Sunday,TRUE
2016-08-29,20150429,2016,Q3,8,August,16-Aug,35,29,Monday,FALSE
2016-08-30,20160309,2016,Q3,8,August,16-Aug,35,30,Tuesday,FALSE
2016-08-31,20180529,2016,Q3,8,August,16-Aug,35,31,Wednesday,FALSE
2016-09-01,20220517,2016,Q3,9,September,16-Sep,35,1,Thursday,FALSE
2016-09-02,20200301,2016,Q3,9,September,16-Sep,35,2,Friday,FALSE
2016-09-03,20240426,2016,Q3,9,September,16-Sep,35,3,Saturday,TRUE
2016-09-04,20171128,2016,Q3,9,September,16-Sep,35,4,Sunday,TRUE
2016-09-05,20160329,2016,Q3,9,September,16-Sep,36,5,Monday,FALSE
2016-09-06,20151006,2016,Q3,9,September,16-Sep,36,6,Tuesday,FALSE
2016-09-07,20240524,2016,Q3,9,September,16-Sep,36,7,Wednesday,FALSE
2016-09-08,20230129,2016,Q3,9,September,16-Sep,36,8,Thursday,FALSE
2016-09-09,20210227,2016,Q3,9,September,16-Sep,36,9,Friday,FALSE
2016-09-10,20200923,2016,Q3,9,September,16-Sep,36,10,Saturday,TRUE
2016-09-11,20180125,2016,Q3,9,September,16-Sep,36,11,Sunday,TRUE
2016-09-12,20230330,2016,Q3,9,September,16-Sep,37,12,Monday,FALSE
2016-09-13,20171202,2016,Q3,9,September,16-Sep,37,13,Tuesday,FALSE
2016-09-14,20181005,2016,Q3,9,September,16-Sep,37,14,Wednesday,FALSE
2016-09-15,20230711,2016,Q3,9,September,16-Sep,37,15,Thursday,FALSE
2016-09-16,20201004,2016,Q3,9,September,16-Sep,37,16,Friday,FALSE
2016-09-17,20190526,2016,Q3,9,September,16-Sep,37,17,Saturday,TRUE
2016-09-18,20150511,2016,Q3,9,September,16-Sep,37,18,Sunday,TRUE
2016-09-19,20230921,2016,Q3,9,September,16-Sep,38,19,Monday,FALSE
2016-09-20,20151016,2016,Q3,9,September,16-Sep,38,20,Tuesday,FALSE
2016-09-21,20210422,2016,Q3,9,September,16-Sep,38,21,Wednesday,FALSE
2016-09-22,20190315,2016,Q3,9,September,16-Sep,38,22,Thursday,FALSE
2016-09-23,20181031,2016,Q3,9,September,16-Sep,38,23,Friday,FALSE
2016-09-24,20170803,2016,Q3,9,September,16-Sep,38,24,Saturday,TRUE
2016-09-25,20210310,2016,Q3,9,September,16-Sep,38,25,Sunday,TRUE
2016-09-26,20181213,2016,Q3,9,September,16-Sep,39,26,Monday,FALSE
2016-09-27,20220721,2016,Q3,9,September,16-Sep,39,27,Tuesday,FALSE
2016-09-28,20210716,2016,Q3,9,September,16-Sep,39,28,Wednesday,FALSE
2016-09-29,20151207,2016,Q3,9,September,16-Sep,39,29,Thursday,FALSE
2016-09-30,20150912,2016,Q3,9,September,16-Sep,39,30,Friday,FALSE
2016-10-01,20170602,2016,Q4,10,October,16-Oct,39,1,Saturday,TRUE
2016-10-02,20190210,2016,Q4,10,October,16-Oct,39,2,Sunday,TRUE
2016-10-03,20160126,2016,Q4,10,October,16-Oct,40,3,Monday,FALSE
2016-10-04,20200910,2016,Q4,10,October,16-Oct,40,4,Tuesday,FALSE
2016-10-05,20200722,2016,Q4,10,October,16-Oct,40,5,Wednesday,FALSE
2016-10-06,20150226,2016,Q4,10,October,16-Oct,40,6,Thursday,FALSE
2016-10-07,20210328,2016,Q4,10,October,16-Oct,40,7,Friday,FALSE
2016-10-08,20230507,2016,Q4,10,October,16-Oct,40,8,Saturday,TRUE
2016-10-09,20231027,2016,Q4,10,October,16-Oct,40,9,Sunday,TRUE
2016-10-10,20220412,2016,Q4,10,October,16-Oct,41,10,Monday,FALSE
2016-10-11,20240212,2016,Q4,10,October,16-Oct,41,11,Tuesday,FALSE
2016-10-12,20190705,2016,Q4,10,October,16-Oct,41,12,Wednesday,FALSE
2016-10-13,20180802,2016,Q4,10,October,16-Oct,41,13,Thursday,FALSE
2016-10-14,20240303,2016,Q4,10,October,16-Oct,41,14,Friday,FALSE
2016-10-15,20210216,2016,Q4,10,October,16-Oct,41,15,Saturday,TRUE
2016-10-16,20230405,2016,Q4,10,October,16-Oct,41,16,Sunday,TRUE
2016-10-17,20161208,2016,Q4,10,October,16-Oct,42,17,Monday,FALSE
2016-10-18,20180906,2016,Q4,10,October,16-Oct,42,18,Tuesday,FALSE
2016-10-19,20200404,2016,Q4,10,October,16-Oct,42,19,Wednesday,FALSE
2016-10-20,20211002,2016,Q4,10,October,16-Oct,42,20,Thursday,FALSE
2016-10-21,20180724,2016,Q4,10,October,16-Oct,42,21,Friday,FALSE
2016-10-22,20210511,2016,Q4,10,October,16-Oct,42,22,Saturday,TRUE
2016-10-23,20240627,2016,Q4,10,October,16-Oct,42,23,Sunday,TRUE
2016-10-24,20240727,2016,Q4,10,October,16-Oct,43,24,Monday,FALSE
2016-10-25,20160119,2016,Q4,10,October,16-Oct,43,25,Tuesday,FALSE
2016-10-26,20241216,2016,Q4,10,October,16-Oct,43,26,Wednesday,FALSE
